northing,easting,down,roll,pitch,yaw
5735849.980205,620155.833888,-107.800183,-0.009929,-0.002022,2.482996
5735849.872358,620155.916697,-107.797613,-0.010277,-0.001623,2.48278
5735849.764622,620155.999434,-107.795114,-0.010635,-0.001288,2.482522
5735849.656774,620156.082173,-107.79266,-0.010973,-0.000936,2.482287
5735849.548926,620156.164913,-107.790245,-0.01121,-0.00063,2.482041
5735849.441077,620156.247583,-107.787812,-0.011281,-0.000334,2.481808
5735849.333229,620156.330323,-107.785396,-0.011072,-9.7E-05,2.481605
5735849.225379,620156.412993,-107.783112,-0.0107,9E-06,2.481409
5735849.117643,620156.49573,-107.780962,-0.010256,3E-06,2.481249
5735849.009793,620156.578401,-107.778895,-0.009857,-0.000104,2.481087
5735848.901942,620156.661002,-107.776658,-0.00957,-9.9E-05,2.480907
5735848.794089,620156.743535,-107.774305,-0.009255,1.1E-05,2.4807
5735848.686125,620156.82607,-107.771924,-0.009028,0.00011,2.480494
5735848.578272,620156.908603,-107.7697,-0.008751,0.000116,2.480302
5735848.47042,620156.991135,-107.767557,-0.008635,1.9E-05,2.480099
5735848.362568,620157.073737,-107.765512,-0.00828,-0.000114,2.479901
5735848.254717,620157.156338,-107.763462,-0.008038,-0.000327,2.479743
5735848.146981,620157.239075,-107.761459,-0.007789,-0.000579,2.479606
5735848.039244,620157.321812,-107.75953,-0.007601,-0.000935,2.479479
5735847.931731,620157.404613,-107.757822,-0.007459,-0.001474,2.479389
5735847.824111,620157.487554,-107.756298,-0.007413,-0.002212,2.479341
5735847.716713,620157.57049,-107.754839,-0.007567,-0.002939,2.479304
5735847.609207,620157.653567,-107.753378,-0.007941,-0.003705,2.479298
5735847.501814,620157.73671,-107.751872,-0.008456,-0.004454,2.479299
5735847.394419,620157.819784,-107.750365,-0.009112,-0.005282,2.479258
5735847.287139,620157.902993,-107.748781,-0.009881,-0.006149,2.479216
5735847.179636,620157.986208,-107.747096,-0.010302,-0.006975,2.479091
5735847.072243,620158.069351,-107.745216,-0.010381,-0.007763,2.47893
5735846.964851,620158.152563,-107.743192,-0.0102,-0.008369,2.47876
5735846.857457,620158.235637,-107.741032,-0.009953,-0.008928,2.478535
5735846.749949,620158.318645,-107.738864,-0.009574,-0.009319,2.478292
5735846.642441,620158.401652,-107.736728,-0.009309,-0.009685,2.478041
5735846.534823,620158.484663,-107.734578,-0.009456,-0.010108,2.477808
5735846.427089,620158.567538,-107.732273,-0.00997,-0.010457,2.477545
5735846.319356,620158.650413,-107.729805,-0.010485,-0.010768,2.477215
5735846.211737,620158.733423,-107.727209,-0.010926,-0.011006,2.476934
5735846.104122,620158.816571,-107.724477,-0.01126,-0.011116,2.47669
5735845.996616,620158.899648,-107.721566,-0.011345,-0.011042,2.476432
5735845.889226,620158.982929,-107.718447,-0.011014,-0.010833,2.47623
5735845.781727,620159.066282,-107.715067,-0.010545,-0.010427,2.476069
5735845.674337,620159.149563,-107.711433,-0.010039,-0.009883,2.475941
5735845.566837,620159.232916,-107.707766,-0.009667,-0.009367,2.475796
5735845.459335,620159.316131,-107.704062,-0.009204,-0.008917,2.475646
5735845.351945,620159.399412,-107.700314,-0.008623,-0.008385,2.475508
5735845.220874,620159.516125,-107.7019,-0.008432,-0.00778,2.475445
5735845.113263,620159.599481,-107.697753,-0.008423,-0.007156,2.47531
5735845.005651,620159.682767,-107.693516,-0.008586,-0.006511,2.475086
5735844.898041,620159.766122,-107.689443,-0.008737,-0.006031,2.474925
5735844.790433,620159.849616,-107.685597,-0.008772,-0.005718,2.474764
5735844.682937,620159.933107,-107.682107,-0.008786,-0.005748,2.474572
5735844.575441,620160.016598,-107.678889,-0.008886,-0.005888,2.474408
5735844.467947,620160.100157,-107.675762,-0.009212,-0.006158,2.474249
5735844.360457,620160.183924,-107.672516,-0.009713,-0.00642,2.474168
5735844.253079,620160.267688,-107.669118,-0.010495,-0.006555,2.474085
5735844.145703,620160.351522,-107.665731,-0.011292,-0.006672,2.474025
5735844.038555,620160.435626,-107.662351,-0.011766,-0.006769,2.474043
5735843.931406,620160.519661,-107.659114,-0.012098,-0.006801,2.474035
5735843.824255,620160.603627,-107.656037,-0.012027,-0.006803,2.473935
5735843.716991,620160.687526,-107.653208,-0.011532,-0.006754,2.473806
5735843.609726,620160.771357,-107.650624,-0.01098,-0.0068,2.473623
5735843.502233,620160.854986,-107.648095,-0.010488,-0.006758,2.473378
5735843.394516,620160.938551,-107.645448,-0.010164,-0.006599,2.473106
5735843.286906,620161.021906,-107.64292,-0.009939,-0.006582,2.472837
5735843.179074,620161.105336,-107.640598,-0.010098,-0.006674,2.472578
5735843.071465,620161.188761,-107.638458,-0.010511,-0.006913,2.472371
5735842.963749,620161.272326,-107.636254,-0.010957,-0.007166,2.47215
5735842.856145,620161.355957,-107.6339,-0.01127,-0.007379,2.471987
5735842.748768,620161.439791,-107.631335,-0.011123,-0.007402,2.471892
5735842.641393,620161.523693,-107.628546,-0.010979,-0.007335,2.471829
5735842.534133,620161.607731,-107.62546,-0.01068,-0.006962,2.471814
5735842.426872,620161.691768,-107.622018,-0.010508,-0.006448,2.471804
5735842.31961,620161.775737,-107.618408,-0.010663,-0.005745,2.471778
5735842.212239,620161.859777,-107.614691,-0.011135,-0.005113,2.471769
5735842.104976,620161.943746,-107.611008,-0.011463,-0.004426,2.471636
5735841.997602,620162.027648,-107.607336,-0.011364,-0.003782,2.471445
5735841.890451,620162.111614,-107.603791,-0.010553,-0.003106,2.471298
5735841.783189,620162.195583,-107.600357,-0.009142,-0.002479,2.47112
5735841.675923,620162.279413,-107.597204,-0.007234,-0.001839,2.470929
5735841.568656,620162.363175,-107.594339,-0.005173,-0.001419,2.470808
5735841.461164,620162.446804,-107.591741,-0.003345,-0.001062,2.470688
5735841.353556,620162.530298,-107.589221,-0.001964,-0.000826,2.470576
5735841.245946,620162.613653,-107.586744,-0.001272,-0.000541,2.470463
5735841.13811,620162.696876,-107.584193,-0.001314,-0.000333,2.470375
5735841.030386,620162.780165,-107.581447,-0.001708,7.6E-05,2.470327
5735840.922779,620162.863659,-107.578589,-0.002029,0.000452,2.470323
5735840.815401,620162.947423,-107.575635,-0.002294,0.000831,2.470446
5735840.708248,620163.03132,-107.572878,-0.002046,0.000972,2.470602
5735840.601102,620163.115493,-107.570254,-0.00176,0.000974,2.470782
5735840.494177,620163.199592,-107.567979,-0.001029,0.000697,2.470976
5735840.387254,620163.28376,-107.565923,-0.000611,0.000203,2.471121
5735840.280217,620163.367861,-107.564119,-0.000252,-0.000426,2.471271
5735840.173068,620163.451896,-107.562267,-0.000395,-0.001086,2.471367
5735840.066029,620163.53586,-107.56027,-0.000633,-0.001649,2.471455
5735839.956827,620163.622498,-107.558827,-0.000758,-0.002146,2.471509
5735839.849788,620163.706462,-107.556807,-0.000703,-0.002609,2.471544
5735839.742635,620163.790359,-107.555023,-0.000125,-0.003173,2.471545
5735839.635478,620163.874049,-107.553446,0.000734,-0.003804,2.471439
5735839.528095,620163.957606,-107.551979,0.001867,-0.004348,2.471288
5735839.420486,620164.041031,-107.55046,0.00302,-0.004822,2.471118
5735839.312648,620164.124185,-107.548842,0.003878,-0.005155,2.470876
5735839.204809,620164.20727,-107.547124,0.004473,-0.005387,2.470626
5735839.096856,620164.290288,-107.545313,0.004797,-0.005442,2.470412
5735838.989018,620164.373442,-107.543481,0.005134,-0.005508,2.470256
5735838.881182,620164.456665,-107.54169,0.005442,-0.005565,2.470162
5735838.773464,620164.540161,-107.539853,0.005661,-0.005698,2.470125
5735838.665749,620164.623796,-107.537846,0.005962,-0.005836,2.470153
5735838.55815,620164.707635,-107.535483,0.006427,-0.005856,2.470203
5735838.450667,620164.791678,-107.532756,0.007135,-0.005702,2.470275
5735838.343186,620164.87579,-107.5297,0.007926,-0.00546,2.470345
5735838.235593,620164.959904,-107.52637,0.00847,-0.005172,2.470407
5735838.128001,620165.044019,-107.522854,0.008511,-0.004773,2.470411
5735838.020296,620165.128068,-107.519341,0.008161,-0.00447,2.470352
5735837.912481,620165.212188,-107.515838,0.007968,-0.004121,2.47026
5735837.804666,620165.296308,-107.512334,0.007871,-0.003842,2.47018
5735837.696855,620165.380566,-107.508744,0.007726,-0.003517,2.470075
5735837.588932,620165.464827,-107.505145,0.007122,-0.003287,2.469935
5735837.48101,620165.549087,-107.501695,0.006004,-0.003246,2.469759
5735837.373084,620165.63321,-107.498519,0.005054,-0.003301,2.469516
5735837.265159,620165.717402,-107.495536,0.004592,-0.003325,2.469272
5735837.157242,620165.80187,-107.492636,0.004389,-0.003277,2.46914
5735837.049435,620165.886335,-107.489953,0.004262,-0.00327,2.46902
5735836.94163,620165.970869,-107.487346,0.004501,-0.003184,2.468853
5735836.83394,620166.055539,-107.484855,0.005051,-0.003023,2.468778
5735836.726027,620166.140213,-107.482309,0.005573,-0.002813,2.468737
5735836.618114,620166.224888,-107.479594,0.005802,-0.002487,2.468663
5735836.510087,620166.309428,-107.476748,0.005777,-0.002008,2.468556
5735836.401949,620166.39397,-107.474101,0.005724,-0.001704,2.468402
5735836.293699,620166.478515,-107.47157,0.005832,-0.001449,2.468241
5735836.185451,620166.563129,-107.469039,0.005806,-0.001164,2.468074
5735836.077092,620166.647745,-107.466512,0.00569,-0.000938,2.467931
5735835.968734,620166.732431,-107.463977,0.005373,-0.0008,2.46778
5735835.860378,620166.817185,-107.461527,0.005056,-0.000769,2.467646
5735835.752025,620166.902078,-107.459146,0.004581,-0.00082,2.467552
5735835.643674,620166.987039,-107.456818,0.004048,-0.001007,2.467451
5735835.535328,620167.072208,-107.454397,0.002984,-0.001298,2.467388
5735835.426987,620167.157583,-107.451577,0.001838,-0.001324,2.467371
5735835.318757,620167.242956,-107.448448,0.00108,-0.001155,2.467281
5735835.21064,620167.328396,-107.445436,0.000748,-0.000982,2.467203
5735835.10264,620167.414039,-107.44275,0.000801,-0.00097,2.46718
5735834.994415,620167.499619,-107.440309,0.000777,-0.000954,2.467055
5735834.885967,620167.585205,-107.437923,0.001043,-0.001128,2.466897
5735834.777517,620167.670652,-107.435756,0.001349,-0.001249,2.46673
5735834.668842,620167.756035,-107.433774,0.001535,-0.001589,2.466535
5735834.505057,620167.909988,-107.448312,0.001476,-0.001754,2.466418
5735834.39605,620167.995448,-107.446367,0.001182,-0.001951,2.46623
5735834.286932,620168.080912,-107.444357,0.000747,-0.00197,2.466049
5735834.177819,620168.166582,-107.442374,0.000423,-0.001967,2.465926
5735834.06871,620168.25239,-107.440423,0.000273,-0.002043,2.465826
5735833.959492,620168.338339,-107.438369,0.000183,-0.002117,2.465736
5735833.850389,620168.424423,-107.436171,-5.3E-05,-0.002109,2.465692
5735833.741176,620168.510579,-107.433896,-0.000355,-0.002166,2.465643
5735833.631858,620168.596945,-107.431407,-0.000697,-0.002142,2.465623
5735833.52254,620168.68338,-107.42872,-0.001228,-0.002074,2.465629
5735833.413226,620168.769952,-107.425761,-0.002059,-0.001955,2.465673
5735833.303805,620168.856666,-107.422727,-0.002819,-0.001831,2.465754
5735833.194494,620168.943377,-107.419879,-0.003516,-0.001861,2.465791
5735833.085077,620169.030297,-107.417235,-0.003708,-0.001966,2.465888
5735832.975662,620169.117286,-107.414767,-0.003857,-0.002194,2.465975
5735832.865911,620169.204215,-107.41224,-0.003928,-0.002462,2.466015
5735832.756051,620169.291215,-107.40961,-0.004045,-0.002562,2.466026
5735832.645966,620169.378082,-107.406962,-0.004243,-0.00286,2.466005
5735832.53577,620169.465021,-107.404372,-0.004398,-0.003162,2.465956
5735832.425465,620169.552032,-107.401883,-0.004364,-0.003712,2.465924
5735832.315049,620169.639045,-107.399538,-0.004343,-0.004388,2.465882
5735832.204524,620169.72613,-107.397354,-0.004246,-0.005232,2.465887
5735832.094,620169.813284,-107.395307,-0.004002,-0.006082,2.4659
5735831.983257,620169.900582,-107.39322,-0.003704,-0.007013,2.465933
5735831.872513,620169.987879,-107.390964,-0.003413,-0.007755,2.465968
5735831.761662,620170.075317,-107.388538,-0.00321,-0.008427,2.466004
5735831.650589,620170.162761,-107.386032,-0.002937,-0.009041,2.466024
5735831.539517,620170.250273,-107.383407,-0.002592,-0.00956,2.466039
5735831.428449,620170.337923,-107.38067,-0.002168,-0.00998,2.46607
5735831.317158,620170.425579,-107.377875,-0.001817,-0.010374,2.466099
5735831.205759,620170.513375,-107.374991,-0.001548,-0.010682,2.466112
5735831.094249,620170.601175,-107.372032,-0.001277,-0.010999,2.4661
5735830.982742,620170.689112,-107.369003,-0.001046,-0.011267,2.466096
5735830.871126,620170.77712,-107.365937,-0.000834,-0.01156,2.46611
5735830.759289,620170.865203,-107.362843,-0.000614,-0.011787,2.466099
5735830.647455,620170.953424,-107.359659,-0.000425,-0.011972,2.466097
5735830.535625,620171.041784,-107.356256,-0.000303,-0.01195,2.466127
5735830.423574,620171.130217,-107.352566,-0.000273,-0.011809,2.466122
5735830.311413,620171.218722,-107.348517,-7.4E-05,-0.011442,2.466122
5735830.199144,620171.307368,-107.344112,0.000107,-0.010879,2.466113
5735830.086764,620171.396016,-107.339548,0.000312,-0.010235,2.466099
5735829.974273,620171.484667,-107.33494,0.000439,-0.009507,2.466055
5735829.861563,620171.573462,-107.330364,0.000366,-0.008849,2.466003
5735829.748853,620171.662256,-107.325801,0.000154,-0.008138,2.46594
5735829.635924,620171.751194,-107.321312,-0.00014,-0.007527,2.465878
5735829.522996,620171.840201,-107.316905,-0.000282,-0.006924,2.465806
5735829.40996,620171.929348,-107.312588,-0.00024,-0.006422,2.465742
5735829.296928,620172.018634,-107.308346,-9.8E-05,-0.005875,2.465674
5735829.183675,620172.107993,-107.304182,0.000179,-0.005462,2.465607
5735829.070424,620172.197422,-107.300007,0.000478,-0.00494,2.465524
5735829.58373,620172.794724,-106.646385,0.000692,-0.004513,2.46529
5735829.47094,620172.884832,-106.641644,0.000847,-0.004034,2.465169
5735829.35793,620172.975015,-106.636957,0.000806,-0.003613,2.465014
5735829.244919,620173.065198,-106.63235,0.000744,-0.003141,2.464795
5735829.131798,620173.155452,-106.627919,0.000644,-0.002789,2.464595
5735829.01857,620173.245847,-106.623717,0.000852,-0.002492,2.464403
5735828.905232,620173.336314,-106.619729,0.001028,-0.002379,2.464184
5735828.791898,620173.426918,-106.615912,0.001398,-0.002241,2.463964
5735828.678565,620173.517592,-106.612282,0.001839,-0.002325,2.46374
5735828.565124,620173.608406,-106.608849,0.002309,-0.002461,2.463518
5735828.451574,620173.699292,-106.605496,0.002633,-0.002717,2.463312
5735828.337915,620173.790319,-106.602195,0.002775,-0.003039,2.463091
5735828.22426,620173.881484,-106.598908,0.002758,-0.003414,2.462915
5735828.110609,620173.972786,-106.595683,0.002638,-0.003795,2.462729
5735827.99696,620174.064227,-106.592479,0.002452,-0.004116,2.462555
5735827.883204,620174.155809,-106.589281,0.00224,-0.004401,2.462402
5735827.769449,620174.247459,-106.586027,0.002058,-0.004542,2.462215
5735827.6557,620174.339316,-106.582668,0.001917,-0.004572,2.462031
5735827.541839,620174.431177,-106.579262,0.00184,-0.004445,2.461811
5735827.427979,620174.523106,-106.575853,0.001757,-0.004282,2.461565
5735827.314012,620174.615176,-106.572435,0.001691,-0.003957,2.461319
5735827.200047,620174.707314,-106.569043,0.001586,-0.003645,2.461077
5735827.085972,620174.799525,-106.565651,0.001479,-0.003243,2.46084
5735826.9719,620174.891873,-106.562237,0.00143,-0.002887,2.460616
5735826.857719,620174.984294,-106.558725,0.001298,-0.002421,2.460383
5735826.743426,620175.076716,-106.555196,0.001139,-0.0021,2.460149
5735826.629137,620175.169277,-106.551669,0.000698,-0.001841,2.459859
5735826.514627,620175.261913,-106.548156,7.1E-05,-0.001774,2.45956
5735826.400118,620175.354617,-106.544606,-0.000761,-0.001876,2.459242
5735826.285502,620175.447462,-106.540879,-0.001483,-0.002049,2.4589
5735826.170888,620175.540376,-106.536944,-0.002173,-0.002199,2.458565
5735826.056276,620175.633427,-106.53291,-0.002644,-0.002338,2.458249
5735825.941555,620175.726551,-106.528897,-0.002859,-0.002466,2.457948
5735825.826838,620175.819813,-106.524921,-0.002674,-0.002646,2.457703
5735825.712123,620175.913212,-106.521019,-0.00236,-0.002766,2.457484
5735825.5973,620176.006684,-106.517292,-0.001908,-0.003045,2.457338
5735825.482479,620176.100293,-106.513812,-0.00155,-0.003472,2.457228
5735825.367436,620176.193908,-106.510527,-0.001272,-0.003994,2.457129
5735825.252506,620176.287589,-106.507485,-0.000905,-0.004686,2.457083
5735825.137355,620176.381344,-106.504629,-0.000644,-0.005428,2.45706
5735825.022093,620176.475102,-106.501976,-0.00047,-0.006304,2.457011
5735824.906831,620176.56886,-106.499409,-0.000417,-0.007091,2.456935
5735824.791348,620176.662692,-106.496932,-0.000324,-0.007931,2.456841
5735824.675756,620176.756596,-106.494342,-0.000325,-0.008686,2.456739
5735824.560167,620176.850638,-106.491434,-0.000278,-0.009162,2.456666
5735824.444583,620176.944887,-106.48812,-0.000331,-0.009448,2.456624
5735824.329002,620177.039274,-106.484362,-0.000534,-0.009511,2.456604
5735824.213313,620177.133802,-106.48023,-0.000766,-0.009353,2.456584
5735824.097626,620177.228399,-106.475922,-0.00109,-0.00915,2.456571
5735823.981942,620177.323133,-106.471593,-0.001033,-0.00892,2.456561
5735824.100525,620177.606093,-106.228745,-0.00115,-0.008733,2.456457
5735823.984848,620177.701104,-106.224214,-0.000903,-0.008543,2.456385
5735823.869058,620177.796048,-106.219701,-0.000798,-0.008311,2.456247
5735823.753047,620177.891067,-106.215141,-0.000704,-0.008219,2.45609
5735823.636923,620177.98602,-106.210378,-0.000825,-0.007905,2.455893
5735823.520577,620178.080977,-106.205394,-0.000996,-0.007607,2.45565
5735823.404233,620178.176004,-106.200235,-0.001065,-0.007221,2.455395
5735823.28778,620178.271172,-106.194998,-0.001095,-0.006775,2.455138
5735823.171328,620178.366339,-106.189748,-0.000984,-0.006314,2.454895
5735823.054768,620178.461647,-106.184508,-0.000779,-0.005777,2.45468
5735822.938211,620178.557093,-106.179305,-0.00069,-0.005268,2.454503
5735822.821657,620178.652678,-106.17422,-0.000581,-0.004696,2.454364
5735822.705105,620178.748331,-106.169309,-0.000598,-0.004168,2.454251
5735822.588556,620178.844122,-106.164559,-0.000638,-0.003758,2.454185
5735822.4719,620178.940054,-106.159888,-0.000811,-0.003351,2.454123
5735822.355243,620179.035986,-106.155333,-0.000965,-0.002981,2.454096
5735822.23859,620179.132056,-106.150914,-0.001246,-0.002737,2.454059
